"casenum","date","weight_","hhcode","pid","s1_2q3","s1_2q4","s1_2q5","s1_2q6","s1_2q7"
19,"9/14/99",1,1841939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"9/14/99",1,1842039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"9/14/99",1,1842139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"9/16/99",1,1910141,3,6,6,1993,6,4
53,"9/16/99",1,1910141,4,2,5,1996,2,4
58,"9/16/99",1,1910151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"10/09/99",1,1910231,6,5,2,1996,4,3
22,"9/16/99",1,1910231,7,5,2,1996,4,3
23,"9/16/99",1,1910231,8,5,2,1996,4,3
24,"9/16/99",1,1910232,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"9/16/99",1,1910241,1,1,1.79769313486232e+308,1993,5,1.79769313486232e+308
59,"9/16/99",1,1910251,4,2,3,1997,3,4
25,"9/16/99",1,1910331,2,6,8,1995,5,4
26,"9/16/99",1,1910331,3,2,4,1994,2,4
27,"9/16/99",1,1910331,6,1,1.79769313486232e+308,1994,1,1.79769313486232e+308
28,"9/16/99",1,1910431,4,2,3,1993,4,4
29,"9/16/99",1,1910431,5,2,3,1995,2,4
55,"9/16/99",1,1910441,4,2,3,1994,6,4
60,"9/16/99",1,1910459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"9/16/99",1,1910531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"9/16/99",1,1910541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
31,"9/16/99",1,1910631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"9/16/99",1,1910641,5,2,4,1998,4,4
32,"9/16/99",1,1910731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
33,"9/16/99",1,1910831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"9/16/99",1,1910931,3,2,3,1993,5,4
35,"9/16/99",1,1910931,4,2,3,1994,2,4
36,"9/16/99",1,1910931,5,2,3,1998,3,4
37,"9/16/99",1,1911031,2,1,1.79769313486232e+308,1995,2,1.79769313486232e+308
38,"9/16/99",1,1911031,4,2,3,1993,5,4
39,"9/16/99",1,1911031,5,6,4,1997,11,4
40,"9/16/99",1,1911231,2,1,1.79769313486232e+308,1999,4,1.79769313486232e+308
41,"9/16/99",1,1911231,3,5,3,1998,2,4
42,"9/16/99",1,1911231,4,5,3,1995,7,4
43,"9/16/99",1,1911331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
44,"9/16/99",1,1911431,5,2,1,1993,5,4
45,"9/16/99",1,1911431,6,2,1,1997,4,4
46,"9/16/99",1,1911539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
47,"9/16/99",1,1911639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
48,"9/16/99",1,1911739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
49,"9/16/99",1,1911839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"9/16/99",1,1911939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
51,"9/16/99",1,1912039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
406,"6/29/99",1,1920131,1,1,1.79769313486232e+308,1992,3,1.79769313486232e+308
407,"6/29/99",1,1920131,2,1,1.79769313486232e+308,1992,12,1.79769313486232e+308
438,"6/29/99",1,1920141,6,5,6,1995,2,4
439,"6/29/99",1,1920141,8,2,5,1995,6,4
440,"6/29/99",1,1920141,9,2,6,1998,12,4
447,"6/29/99",1,1920151,3,5,4,1997,5,4
448,"6/29/99",1,1920151,4,2,3,1995,2,4
408,"6/29/99",1,1920231,3,2,4,1997,2,4
441,"6/29/99",1,1920241,2,4,4,1992,8,4
442,"6/29/99",1,1920241,5,6,2,1995,5,4
449,"6/29/99",1,1920251,1,1,1.79769313486232e+308,1995,5,1.79769313486232e+308
450,"6/29/99",1,1920251,5,5,6,1994,11,3
409,"6/29/99",1,1920331,3,5,4,1995,3,4
410,"6/29/99",1,1920331,4,2,2,1996,1,4
451,"6/29/99",1,1920351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
411,"6/29/99",1,1920431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
443,"6/29/99",1,1920441,3,2,2,1995,2,4
452,"6/29/99",1,1920459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
412,"6/29/99",1,1920531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
444,"6/29/99",1,1920541,4,2,3,1994,12,4
445,"6/29/99",1,1920541,5,1,1.79769313486232e+308,1993,2,1.79769313486232e+308
413,"6/29/99",1,1920631,4,2,2,1996,1,4
446,"6/29/99",1,1920641,2,1,1.79769313486232e+308,1993,2,1.79769313486232e+308
414,"6/29/99",1,1920731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
415,"6/29/99",1,1920831,7,1,1.79769313486232e+308,1995,2,1.79769313486232e+308
416,"6/29/99",1,1920931,2,5,4,1994,2,4
417,"6/29/99",1,1920931,3,5,4,1994,2,4
418,"6/29/99",1,1920931,4,4,4,1993,8,4
419,"6/29/99",1,1920931,5,1,1.79769313486232e+308,1993,5,1.79769313486232e+308
420,"6/29/99",1,1920931,6,5,4,1994,2,4
421,"6/29/99",1,1920931,7,2,2,1993,1,4
1.79769313486232e+308,"8/14/99",1,1921031,4,5,4,1997,2,4
422,"6/29/99",1,1921031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
423,"6/29/99",1,1921231,5,5,4,1993,7,4
424,"6/29/99",1,1921231,6,5,4,1993,7,4
425,"6/29/99",1,1921231,8,2,3,1993,2,4
426,"6/29/99",1,1921331,4,2,3,1996,3,4
427,"6/29/99",1,1921431,8,1,1.79769313486232e+308,1997,4,1.79769313486232e+308
428,"6/29/99",1,1921539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
429,"6/29/99",1,1921639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
430,"6/29/99",1,1921739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
431,"6/29/99",1,1921839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
432,"6/29/99",1,1921939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
433,"6/29/99",1,1922039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
434,"6/29/99",1,1922139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
435,"6/29/99",1,1922239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
436,"6/29/99",1,1922339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
437,"6/29/99",1,1922439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
33,"7/09/99",1,1930131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
55,"7/09/99",1,1930141,5,2,5,1999,4,4
61,"7/09/99",1,1930151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"7/09/99",1,1930231,6,1,1.79769313486232e+308,1996,5,1.79769313486232e+308
56,"7/09/99",1,1930241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
62,"7/09/99",1,1930251,1,1,1.79769313486232e+308,1997,4,1.79769313486232e+308
35,"7/09/99",1,1930331,3,2,5,1993,4,4
57,"7/09/99",1,1930341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
63,"7/09/99",1,1930351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"7/09/99",1,1930441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
64,"7/09/99",1,1930459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
36,"7/09/99",1,1930531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"7/09/99",1,1930541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
37,"7/09/99",1,1930631,1,5,3,1992,2,4
38,"7/09/99",1,1930631,3,5,4,1994,3,4
39,"7/09/99",1,1930631,4,4,8,1993,5,4
40,"7/09/99",1,1930631,5,5,4,1995,1,4
41,"7/09/99",1,1930631,7,5,4,1995,4,4
42,"7/09/99",1,1930631,8,2,3,1994,3,4
60,"7/09/99",1,1930641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
43,"7/09/99",1,1930731,3,2,4,1998,6,4
44,"7/09/99",1,1930831,3,2,3,1994,3,4
45,"7/09/99",1,1930931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"7/09/99",1,1931031,3,2,3,1993,7,4
47,"7/09/99",1,1931131,4,2,3,1996,3,4
48,"7/09/99",1,1931131,5,2,3,1997,5,4
49,"7/09/99",1,1931131,7,1,1.79769313486232e+308,1993,1,1.79769313486232e+308
50,"7/09/99",1,1931231,1,1,1.79769313486232e+308,1994,2,1.79769313486232e+308
51,"7/09/99",1,1931231,4,5,1,1995,1,1
52,"7/09/99",1,1931232,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"7/09/99",1,1931331,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"7/09/99",1,1931431,6,2,5,1994,2,4
1,"9/09/99",1,1940139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"9/11/99",1,1940149,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"9/11/99",1,1940159,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"9/09/99",1,1940239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"9/11/99",1,1940249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"9/11/99",1,1940259,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"9/09/99",1,1940339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"9/11/99",1,1940349,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
23,"9/11/99",1,1940359,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"9/09/99",1,1940439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"9/11/99",1,1940449,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
24,"9/11/99",1,1940459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"9/09/99",1,1940539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"9/11/99",1,1940549,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"9/11/99",1,1940559,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"9/09/99",1,1940639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"9/09/99",1,1940739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"9/09/99",1,1940839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"9/09/99",1,1940939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"9/09/99",1,1941039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"9/09/99",1,1941139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"9/09/99",1,1941239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"9/09/99",1,1941339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"9/09/99",1,1941439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"9/11/99",1,1941539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
92,"10/03/99",1,2010131,1,1,1.79769313486232e+308,1993,12,1.79769313486232e+308
115,"10/03/99",1,2010141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
124,"10/03/99",1,2010151,3,5,3,1995,3,4
125,"10/03/99",1,2010151,6,2,3,1996,8,4
126,"10/03/99",1,2010151,7,2,3,1999,6,4
93,"10/03/99",1,2010231,3,2,3,1997,7,4
116,"10/03/99",1,2010241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
127,"10/03/99",1,2010251,3,5,3,1997,12,4
128,"10/03/99",1,2010251,4,2,3,1993,7,4
129,"10/03/99",1,2010252,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"10/03/99",1,2010331,3,2,3,1997,6,4
117,"10/03/99",1,2010341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
130,"10/03/99",1,2010351,4,6,3,1995,3,4
131,"10/03/99",1,2010351,5,6,3,1995,8,4
132,"10/03/99",1,2010351,6,6,3,1996,7,4
133,"10/03/99",1,2010351,7,6,3,1996,7,4
95,"10/03/99",1,2010431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
118,"10/03/99",1,2010441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
134,"10/03/99",1,2010459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
96,"10/03/99",1,2010531,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
119,"10/03/99",1,2010541,3,5,1,1994,1.79769313486232e+308,2
120,"10/03/99",1,2010541,4,5,1,1995,1.79769313486232e+308,2
122,"10/03/99",1,2010542,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
123,"10/03/99",1,2010543,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
97,"10/03/99",1,2010631,1,1,1.79769313486232e+308,1993,6,1.79769313486232e+308
98,"10/03/99",1,2010731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
99,"10/03/99",1,2010831,3,5,3,1996,5,4
100,"10/03/99",1,2010831,4,2,5,1996,1.79769313486232e+308,4
101,"10/03/99",1,2010931,2,4,5,1994,8,4
102,"10/03/99",1,2011031,3,4,3,1993,4,4
103,"10/03/99",1,2011031,4,2,5,1993,8,4
104,"10/03/99",1,2011131,3,5,1,1995,6,3
105,"10/03/99",1,2011132,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
106,"10/03/99",1,2011231,3,2,3,1998,3,4
108,"10/03/99",1,2011339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
108,"10/03/99",1,2011439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
109,"10/03/99",1,2011539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
110,"10/03/99",1,2011639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
111,"10/03/99",1,2011739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
112,"10/03/99",1,2011839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
113,"10/03/99",1,2011939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
114,"10/03/99",1,2012039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
32,"9/23/99",1,2020131,3,5,1,1998,1.79769313486232e+308,2
33,"9/23/99",1,2020131,4,2,3,1999,3,4
34,"9/23/99",1,2020131,6,5,2,1998,1.79769313486232e+308,4
35,"9/23/99",1,2020132,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
36,"9/23/99",1,2020133,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
75,"9/23/99",1,2020141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
80,"9/23/99",1,2020151,3,2,5,1994,1.79769313486232e+308,4
81,"9/23/99",1,2020151,7,1,1.79769313486232e+308,1995,1.79769313486232e+308,1.79769313486232e+308
37,"9/23/99",1,2020231,3,1,1.79769313486232e+308,1996,4,1.79769313486232e+308
38,"9/23/99",1,2020231,4,2,5,1994,1.79769313486232e+308,4
39,"9/23/99",1,2020231,9,5,1,1997,1.79769313486232e+308,2
40,"9/23/99",1,2020231,10,5,1,1997,1.79769313486232e+308,2
41,"9/23/99",1,2020231,11,5,1,1997,1.79769313486232e+308,2
42,"9/23/99",1,2020232,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
76,"9/23/99",1,2020241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
82,"9/23/99",1,2020251,1,1,1.79769313486232e+308,1999,7,1.79769313486232e+308
83,"9/23/99",1,2020251,7,5,1,1995,3,3
84,"9/23/99",1,2020251,8,2,3,1994,2,4
85,"9/23/99",1,2020251,9,2,2,1996,10,4
86,"9/23/99",1,2020251,10,5,1,1995,3,3
87,"9/23/99",1,2020251,11,5,1,1995,3,3
88,"9/23/99",1,2020251,12,1,1.79769313486232e+308,1993,1.79769313486232e+308,1.79769313486232e+308
89,"9/23/99",1,2020252,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
43,"9/23/99",1,2020331,3,5,1,1996,1.79769313486232e+308,4
44,"9/23/99",1,2020331,4,5,2,1998,1.79769313486232e+308,4
45,"9/23/99",1,2020332,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
46,"9/23/99",1,2020333,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"9/23/99",1,2020341,5,6,2,1997,1.79769313486232e+308,4
90,"9/23/99",1,2020351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
47,"9/23/99",1,2020431,3,5,1,1998,12,1
48,"9/23/99",1,2020431,5,2,3,1998,6,4
49,"9/23/99",1,2020432,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
78,"9/23/99",1,2020441,4,2,3,1996,1.79769313486232e+308,4
91,"9/23/99",1,2020459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"9/23/99",1,2020531,2,2,3,1994,4,4
51,"9/23/99",1,2020531,3,2,2,1997,2,4
79,"9/23/99",1,2020541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"9/23/99",1,2020631,3,2,5,1997,1.79769313486232e+308,4
53,"9/23/99",1,2020631,8,1,1.79769313486232e+308,1993,1,1.79769313486232e+308
54,"9/23/99",1,2020731,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
55,"9/23/99",1,2020831,3,5,1,1998,6,1
56,"9/23/99",1,2020832,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
57,"9/23/99",1,2020931,3,5,1,1995,6,3
58,"9/23/99",1,2020932,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"9/23/99",1,2021031,3,5,1,1998,6,1
60,"9/23/99",1,2021031,4,2,2,1997,4,4
61,"9/23/99",1,2021032,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
62,"9/23/99",1,2021131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
63,"9/23/99",1,2021231,3,5,2,1994,3,4
64,"9/23/99",1,2021232,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
65,"9/23/99",1,2021339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"9/23/99",1,2021439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
67,"9/23/99",1,2021539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
68,"9/23/99",1,2021639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
69,"9/23/99",1,2021739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
70,"9/23/99",1,2021839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
71,"9/23/99",1,2021939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
72,"9/23/99",1,2022039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
73,"9/23/99",1,2022139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
74,"9/23/99",1,2022239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
